lat;lon
55.85150569;37.65791218
55.85963285;37.66179675
55.86006681;37.66737675
55.86597188;37.68252771
55.86902469;37.68727555
55.87093338;37.69018745
55.87329343;37.6929656
55.87601827;37.69009902
55.87648779;37.70232527
55.87846005;37.70750378
55.85751658;37.41997396
55.85593438;37.42051884
55.87095294;37.46053107
55.84371395;37.44815834
55.84283489;37.46128061
55.85212538;37.4727725
55.83818669;37.46406452
55.85254694;37.42165408
55.84736416;37.42342614
55.83639674;37.45528448
55.83242254;37.44716109
55.84231319;37.42283475
55.82986324;37.4466728
55.838803;37.41718804
55.77311478;37.67791022
55.83600074;37.45822757
55.83857567;37.46453534
55.84043826;37.41679309
55.84372905;37.42034089
55.84324759;37.46038661
55.8551711;37.45124155
55.84331038;37.44026554
55.87949822;37.55220073
55.8406967;37.56821557
55.8400677;37.54755634
55.82692614;37.52981858
55.82484883;37.52536093
55.27785953;37.11480954
55.82680842;37.53025209
55.83983591;37.54825966
55.81133819;37.48238529
55.26174459;37.10313387
55.79263254;37.54849025
55.78758071;37.55983741
55.83983429;37.56904674
55.8793643;37.55356428
55.79204084;37.59640821
55.88401518;37.48677795
55.80730392;37.58157155
55.76538912;37.60654904
55.65535177;37.55954217
55.78891631;37.55939126
55.79195895;37.55239291
55.88337571;37.48590023
55.88501834;37.48950949
55.88546893;37.493061
55.50320024;37.33665288
55.80157684;37.52963278
55.80797638;37.501916
55.80877639;37.49750362
55.81162182;37.48249108
55.81656154;37.46535271
55.81533781;37.46984766
55.82852464;37.57256476
55.79983587;37.58409234
55.74642714;37.73231478
55.89305665;37.52393869
55.77879349;37.57900682
55.82440347;37.60214656
55.81691942;37.61736401
55.81377029;37.61817974
55.81183119;37.62254054
55.8131772;37.62836544
55.81555838;37.63212149
55.81782669;37.6306705
55.81894705;37.63334439
55.76326378;37.67898627
55.80847346;37.63688864
55.84262896;37.58570115
55.8213684;37.60417904
55.82135806;37.61249591
55.80497185;37.63619726
55.80523391;37.63705024
55.80921754;37.63778119
55.81102634;37.63791977
55.81805839;37.63044273
55.81365254;37.62537543
55.81284979;37.62171349
55.81449523;37.61829629
55.81747325;37.6175586
55.79385144;37.61639918
55.81531701;37.62955712
55.82175066;37.61176015
55.82540749;37.60226796
55.80633514;37.50777509
55.88171538;37.50083838
55.88495156;37.50484126
55.88870379;37.51065136
55.86634844;37.48480428
55.88858272;37.54249343
55.88465504;37.48803781
55.88251592;37.50137028
55.88876084;37.51005825
55.79301703;37.6236267
55.79236001;37.58201742
55.79343299;37.61437242
55.65238577;37.56557176
55.79313758;37.60736661
55.80082119;37.57477297
55.73568214;37.57489258
55.71653964;37.57523262
55.71811707;37.57170613
55.7561172;37.58436605
55.76189075;37.57033117
55.77625054;37.5332392
55.77704169;37.52959672
55.77784096;37.52607749
55.77731284;37.52685063
55.76865214;37.55690409
55.76516024;37.56059788
55.76161739;37.5698903
55.71361484;37.57347968
55.75820662;37.58412956
55.71317471;37.56833801
55.75540878;37.58360929
55.84433844;37.57426183
55.74201194;37.57736394
55.82589828;37.57025727
55.82480251;37.56442066
55.73128969;37.56948498
55.82290416;37.55848199
55.72896076;37.56416751
55.82028969;37.56065872
55.72358305;37.55592289
55.81482028;37.56512291
55.71803052;37.57078121
55.81087658;37.56841167
55.71592633;37.5755398
55.88564426;37.51516239
55.8862894;37.51491677
55.78886456;37.47316811
55.79117184;37.48240018
55.79480318;37.4833339
55.4543897;37.29370119
55.79458376;37.48308279
55.79096481;37.48178342
55.78911845;37.472198
55.84871348;37.48932003
55.84799445;37.48872132
55.87926729;37.49327422
55.88076925;37.49002478
55.88030592;37.49035409
55.82139165;37.44708095
55.7923784;37.59515966
55.82919408;37.4132405
55.82270276;37.44156946
55.79772467;37.4844579
55.83609252;37.40569349
55.83869542;37.40871609
55.429112;37.27510948
55.85817638;37.43076917
55.77467404;37.58391068
55.42881674;37.27546778
55.83860966;37.40779409
55.83576601;37.40519056
