lat;lon
55.781114368;37.593033021
55.728851614;37.762314681
55.728170586;37.763911098
55.838278;37.531226
55.839081048;37.527978007
55.838488999;37.531559
55.835505781;37.531408
55.834344473;37.530179285
55.835609137;37.526403479
55.577471349;37.667976847
55.762456335;37.592901664
55.704007105;37.508972896
55.771842113;37.492596937
55.772167344;37.489709546
55.773547763;37.492628
55.745658708;37.558396709
55.721878;37.444848
55.720826;37.437273
55.720827;37.437252
55.721358;37.427468
55.7199359;37.419959635
55.718608747;37.420371
55.718458;37.419378
55.719727;37.419121
55.71962609;37.418486202
55.719702;37.4191
55.719933;37.416481
55.717332999;37.413048999
55.718535539;37.412519288
55.720552747;37.821194
55.695335162;37.546372297
55.734247715;37.418005099
55.732661524;37.417530131
55.758399311;37.832952953
55.756077371;37.83142502
55.75421166;37.83133708
55.753541;37.831494
55.752820641;37.832559459
55.751410756;37.833124
55.750346;37.83253
55.753284664;37.59301373
55.81278505;37.652646
55.812330534;37.653328078
55.811877787;37.653985781
55.725782206;37.53257275
55.892018006;37.600477347
55.892369713;37.598752142
55.892591582;37.599047249
55.895704;37.603786
55.864120341;37.621527587
55.803998345;37.645611363
55.717374617;37.618665559
55.717374617;37.618665559
55.714977643;37.619732596
55.71403192;37.619999895
55.681322309;37.654426699
55.681507919;37.654503143
55.685127342;37.670767307
55.679871096;37.64070775
55.679739158;37.642017683
55.678180217;37.603408846
55.673657772;37.601094147
55.675566762;37.597259198
55.673981345;37.595956892
55.673509734;37.593295
55.833211858;37.502553677
55.777060951;37.480572848
55.778149;37.477571
55.779028764;37.478502
55.781364512;37.481316999
55.781262;37.481219
55.781364512;37.481316999
55.781423;37.48137
55.789266062;37.487372903
55.791500781;37.489183837
55.792154227;37.490280027
55.792821105;37.491452328
55.663575727;37.605535118
55.663215731;37.605595
55.663221311;37.605559328
55.663221311;37.605559328
